url,role,topic,region_scope,region_value,has_map,geo_evidence,geo_source_hint,merchant_scope,notes,last_checked_yyyy_mm_dd,status,priority
https://beneficios.scotiabank.cl/scclubfront,category,general,nacional,,no,none,,cadena,Portal principal ScotiaClub Beneficios,2025-10-12,active,high
https://beneficios.scotiabank.cl/scclubfront/categoria/mundos/descuentos,subcategory,general,nacional,,no,none,,cadena,Sección Descuentos ScotiaClub,2025-10-12,active,high
https://www.scotiabankchile.cl/beneficios-internos,subcategory,general,nacional,,no,none,,cadena,Sección Beneficios Internos Scotiabank,2025-10-12,active,medium
https://www.scotiabankchile.cl/impulsate-con-tus-tarjetas-scotia,subcategory,general,nacional,,no,none,,cadena,Campaña Impúlsate con tus Tarjetas Scotia,2025-10-12,active,high
https://www.scotiabankchile.cl/Personas/beneficios-scotia,category,general,nacional,,no,none,,cadena,Sección informativa Beneficios Scotia,2025-10-12,active,high
https://beneficios.scotiabank.cl/scclubfront/categoria/todosobrepesosscotia/todosobrepesosscotia,subcategory,financiero,nacional,,no,none,,cadena,Explicación Pesos Scotia,2025-10-12,active,medium
https://www.scotiabankchile.cl/Personas/mundo-beneficios-scotia,subcategory,general,nacional,,no,none,,cadena,Sección Mundo Beneficios Scotia,2025-10-12,active,medium
https://www.scotiabankchile.cl/tarjetas-de-credito/beneficios,subcategory,financiero,nacional,,no,none,,cadena,Beneficios de Tarjetas Scotia (crédito y débito),2025-10-12,active,high
https://www.scotiabankchile.cl/canje-beneficios,subcategory,financiero,nacional,,no,none,,cadena,Canje de Pesos Scotia por productos y viajes,2025-10-12,active,high
https://www.scotiabankchile.cl/access/beneficios,subcategory,general,nacional,,no,none,,cadena,Programa Access Beneficios (educación, cultura, teatro),2025-10-12,active,medium
https://scotiaclub.cl/scclubfront/categoria/mundos/viajes2025,subcategory,viajes,nacional,,no,none,,cadena,Sección Viajes y salones VIP ScotiaClub,2025-10-12,active,high
https://beneficios.scotiabank.cl/scclubfront/categoria/mundos/descuentos/detalle/10392,detail,retail,nacional,,no,none,,cadena,Ficha comercio Atesórame (20 % dcto),2025-10-12,active,medium
https://beneficios.scotiabank.cl/scclubfront/categoria/mundos/descuentos/detalle/10671,detail,deportes,nacional,,no,none,,cadena,Ficha comercio Pádel Shop Chile,2025-10-12,active,medium
https://www.scotiabankchile.cl/auto-atencion/beneficios/cuales-son-los-beneficios-de-este-scotiaclub,reference,general,nacional,,no,none,,cadena,Explicación general “Qué es ScotiaClub”,2025-10-12,active,low
https://www.scotiabankchile.cl/Personas/noticias-beneficios-scotia,subcategory,general,nacional,,no,none,,cadena,Noticias y novedades de Beneficios Scotia,2025-10-12,active,medium
https://www.scotiabankchile.cl/beneficios-y-canje-beneficios,subcategory,financiero,nacional,,no,none,,cadena,Ayuda sobre Beneficios y Canje ScotiaPesos,2025-10-12,active,medium
https://www.scotiabankchile.cl/wealth-management/beneficios,subcategory,financiero,nacional,,no,none,,cadena,Beneficios Wealth Management Scotia,2025-10-12,active,medium
https://www.scotiabankchile.cl/convenios-scotia,subcategory,general,nacional,,no,none,,cadena,Sección Convenios Scotia,2025-10-12,active,high
https://beneficios.scotiabank.cl/scclubfront/categoria/mundos/misionesdebeneficios,subcategory,general,nacional,,no,none,,cadena,Sección Misiones de Beneficios Scotia,2025-10-12,active,medium
https://beneficios.scotiabank.cl/scclubfront/categoria/mundos/cuotassininteres,subcategory,financiero,nacional,,no,none,,cadena,Sección Cuotas sin Interés ScotiaClub,2025-10-12,active,high
https://scotiaclub.cl/scclubfront/categoria/mundos/especialdelmes,subcategory,campañas,nacional,,no,none,,cadena,Sección Especial del Mes ScotiaClub,2025-10-12,active,medium
https://www.scotiabankchile.cl/personas/cuotas-sin-interes,subcategory,financiero,nacional,,no,none,,cadena,Promociones 3 y 6 cuotas sin interés,2025-10-12,active,medium
https://www.scotiabankchile.cl/dia-de-la-madre,campaign,campañas,nacional,,no,none,,cadena,Campaña Día de la Madre Scotia (50 % restaurantes),2025-10-12,active,medium
https://www.scotiabankchile.cl/parque-arauco-venta-especial,campaign,retail,regional,RM,no,text,"texto Parque Arauco",sucursal,Campaña Weekend Parque Arauco Scotia,2025-10-12,active,medium
